iid;title;year;Children's;Comedy;Animation;Fantasy;Adventure;Romance;Drama;Thriller;Crime;Action;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
2936;Things Change;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;David Mamet
2937;Honeymoon in Vegas;1989;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Nicolas Cage;
2938;Dinosaur;1999;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2939;Loser;1999;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2940;Road Trip;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2941;Small Time Crooks;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;Woody Allen;Woody Allen
2942;Hollywood Knights;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2943;Myth of Fingerprints;1989;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2944;Twelve Chairs;1969;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2945;Mission: Impossible 2;1999;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
2946;Shanghai Noon;1999;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2947;Better Living Through Circuitry;1999;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2948;8 1/2 Women;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2949;Carnival of Souls;1959;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
2950;Flying Tigers;1939;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;;;
2951;Gold Rush;1919;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Charles Chaplin
2952;Monsieur Verdoux;1939;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Charles Chaplin
2953;On Her Majesty's Secret Service;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;Richard Maibaum
2954;Seven Days in May;1959;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
2955;Spy Who Loved Me;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;Richard Maibaum
2956;Vagabond;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2957;Moonraker;1979;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;;;
2958;Man with the Golden Gun;1969;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;Richard Maibaum
2959;King in New York;1949;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;Charles Chaplin
2960;In Old California;1939;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2961;Fighting Seabees;1939;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;;;
2962;Dark Command;1939;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2963;Cleo From 5 to 7;1959;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2964;Big Momma's House;1999;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2965;American Gigolo;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Richard Gere;Paul Schrader
2966;Endless Summer;1959;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2967;Guns of Navarone;1959;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;;Gregory Peck;
2968;Blow-Out;1969;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2969;Quatermass and the Pit;1959;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
2970;Quatermass II;1949;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
2971;Puppet Master;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2972;Puppet Master II;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2973;Puppet Master III: Toulon's Revenge;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2974;Puppet Master 4;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2975;Puppet Master 5: The Final Chapter;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2976;Curse of the Puppet Master;1989;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;;;
2977;Rent-A-Cop;1979;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2978;Romeo and Juliet;1959;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;William Shakespeare
2979;Stay Tuned;1989;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2980;Story of G.I. Joe;1939;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
2981;Blazing Saddles;1969;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
2982;Benji;1969;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2983;Benji the Hunted;1979;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2984;For the Love of Benji;1969;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2985;White Christmas;1949;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2986;Eraserhead;1969;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
2987;Baraka;1989;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2988;Man with the Golden Arm;1949;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
2989;Decline of Western Civilization;1979;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2990;Decline of Western Civilization Part II: The Metal Years;1979;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
2991;For a Few Dollars More;1959;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;Clint Eastwood;
2992;Magnum Force;1969;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;Clint Eastwood;
2993;Blood Simple;1979;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;;;
2994;Fabulous Baker Boys;1989;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Jeff Bridges,Michelle Pfeiffer;
2995;Prizzi's Honor;1979;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson,Kathleen Turner;
2996;Flatliners;1989;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Joel Schumacher;Julia Roberts,Kevin Bacon;
2997;Porky's;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2998;Porky's II: The Next Day;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2999;Porky's Revenge;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
3000;Private School;1979;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Matthew Modine;
3001;Class of Nuke 'Em High;1979;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
3002;Toxic Avenger;1979;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
3003;Toxic Avenger, Part II;1989;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
3004;Toxic Avenger Part III: The Last Temptation of Toxie;1989;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
3005;Night of the Creeps;1979;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
3006;Predator 2;1989;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;;Danny Glover;
3007;Running Man;1979;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;;Arnold Schwarzenegger;Stephen King
3008;Starman;1979;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;John Carpenter;Jeff Bridges;
3009;Brother from Another Planet;1979;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;;;John Sayles
3010;Alien Nation;1979;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;;;
3011;Mad Max;1979;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;;Mel Gibson;
